time,level,estimate,std_error,lower_bound,upper_bound,p_value,sig
-54,Average,-0.5044431222292637,0.4739089052310752,-1.1628415858133083,0.5357865854516747,0.2871336950904726,
-53,Average,-0.5044431222292637,0.4739089052310752,-1.1628415858133083,0.5357865854516747,0.2871336950904726,
-52,Average,-0.07510221365047326,0.09158488303094943,-0.2367861652909802,0.12236474166148481,0.41219986404901343,
-51,Average,-0.07510221365047326,0.09158488303094943,-0.2367861652909802,0.12236474166148481,0.41219986404901343,
-50,Average,-0.04209068888138462,0.09385547442477811,-0.20022377727646887,0.15934413305390216,0.65381922748842,
-49,Average,-0.04665636243691293,0.09342140486787054,-0.20359824260097423,0.15178005971074243,0.6174847054171957,
-48,Average,-0.0477930581835174,0.09180530555819785,-0.212343615136351,0.13450700775460708,0.602651398776558,
-47,Average,-0.011534529959682748,0.08962723350989482,-0.16494139203934804,0.17444078301669844,0.897599405622862,
-46,Average,-0.017852668119290763,0.08728679742028717,-0.16574219848915672,0.17043973115584202,0.8379402510096214,
-45,Average,-0.014174565575638497,0.08903976025526855,-0.1680365877021343,0.17601674977964302,0.8735162964963239,
-44,Average,-0.016547526578105206,0.09540099392076871,-0.1828062808455869,0.18232846877487632,0.8622958793688351,
-43,Average,-0.040225633057834845,0.09148630998679255,-0.1969980388629224,0.15330261235860565,0.6601615083322054,
-42,Average,-0.043272715777231734,0.09065180198362138,-0.20243899062196058,0.15371361709080586,0.6331122987733342,
-41,Average,8.897187746386003e-4,0.09351374410844597,-0.15671263110479627,0.20452743143374547,0.9924087932689638,
-40,Average,0.10291911752248573,0.10528689692348278,-0.09617113036045097,0.3281657240717053,0.3283161518538442,
-39,Average,0.15425166623261533,0.10239470209954868,-0.04367823218579514,0.3588132702252469,0.13195377977637435,
-38,Average,0.11405278025909499,0.1355456637522585,-0.13138178197396527,0.3792868120237458,0.4001046372931296,
-37,Average,0.05169315199039269,0.10960192147312348,-0.1515918444646009,0.28393511362999285,0.6371805023233583,
-36,Average,0.016115722176997218,0.09683720009618049,-0.14825265969992038,0.22166235945623206,0.867825823494454,
-35,Average,0.039567746514845265,0.07818180060262206,-0.1046524983037343,0.19319393554830594,0.6127870141592162,
-34,Average,-0.023693399795834725,0.10406804094924926,-0.20515279210336396,0.1939577003133698,0.8199010863440424,
-33,Average,0.06905648785301766,0.08932364803701964,-0.0971346571523169,0.24221391648794247,0.4394607130459125,
-32,Average,-0.007251172897384487,0.09408967810324885,-0.17743971411537526,0.18155083694329047,0.9385705522075736,
-31,Average,-0.08403212154856657,0.12911053713362017,-0.2733008100435528,0.1824099816988801,0.5151406778988004,
-30,Average,0.0188705703643116,0.09410668634924264,-0.14915838390046157,0.2092229214110653,0.8410714447556082,
-29,Average,0.0741795231774283,0.10525693199169665,-0.11432282779917456,0.28375221890957186,0.4809676013245823,
-28,Average,0.020963270078988107,0.07402877835659073,-0.1260661081644753,0.1559639128985558,0.7770409232538311,
-27,Average,0.05028300506865365,0.07549366304305144,-0.08644908663105594,0.19927904678208622,0.5053753253094722,
-26,Average,-0.016373438861687455,0.08091480124622397,-0.16227341563009118,0.14509851725164602,0.8396399371782899,
-25,Average,0.023561566602236808,0.09942964481182401,-0.1447170269197393,0.22862385036938854,0.8126822200227339,
-24,Average,0.005927324738502518,0.08088100137877616,-0.14264490055845827,0.167793114434302,0.9415797159709176,
-23,Average,-0.03962465994965076,0.07466185200694812,-0.1748594347107503,0.11259465575214062,0.5956116934180651,
-22,Average,0.044711289726541696,0.0690041830990507,-0.08059353506310793,0.1902288349779936,0.5170170154654385,
-21,Average,-0.0604282315902108,0.0788993923675024,-0.20379180321277465,0.10344248193924752,0.443741937784345,
-20,Average,-0.002082064292168051,0.07604485260132487,-0.1424094546041463,0.15301890511842248,0.9781571090532402,
-19,Average,-0.018748537072205324,0.07818061370922952,-0.1679260234359588,0.1389224995618232,0.8104771169772953,
-18,Average,-0.011904653481703577,0.06891642589681299,-0.15018531883146277,0.10679188323726181,0.862855457921418,
