time,level,estimate,std_error,lower_bound,upper_bound,p_value,sig
-54,Average,-0.4529846581448403,0.44898536036435555,-1.1348620536271619,0.5159664213448207,0.3130190399705093,
-53,Average,-0.4943949254357027,0.44615523092990206,-1.1754638885395292,0.4878576147039276,0.2678086483356936,
-52,Average,-0.06986433041256165,0.23817176514360058,-0.388510159505262,0.4789003305941886,0.7692654114008408,
-51,Average,-0.05235176808446255,0.23256389618830609,-0.36166802088978095,0.48779792090744095,0.8218960117492546,
-50,Average,-0.04157460837032288,0.23093630722884642,-0.3531956996360723,0.4972403955497703,0.8571319229803103,
-49,Average,-0.04065383779975831,0.23509003131306366,-0.3575081904891598,0.5110749509602633,0.862707390902312,
-48,Average,-0.038758316528379265,0.21891768104174453,-0.34888347928433444,0.4697650578219177,0.8594729149124998,
-47,Average,-0.0024917301958004372,0.21876118730561264,-0.30851611774156396,0.5091787599098678,0.9909121444720834,
-46,Average,-0.012858926452562374,0.21951669917747008,-0.3167798378656959,0.49576312676862266,0.9532879537481158,
-45,Average,0.01380653774502475,0.2178611131739307,-0.2913338764592827,0.5009518424829894,0.9494693939917012,
-44,Average,-0.0018294360646661637,0.2310936510680725,-0.31795781972807297,0.5417562288794305,0.9936836709357049,
-43,Average,-0.005236983820321084,0.23254489937392664,-0.321631487800314,0.5349222620245871,0.982032909020975,
-42,Average,-0.0057711984072589895,0.23020094613787911,-0.3190935548390487,0.5279320739112997,0.9799989189109672,
-41,Average,0.034927325570035334,0.23616445649365125,-0.29255026808615725,0.5774124444293411,0.8824263584732874,
-40,Average,0.15265330727895793,0.2507450759833572,-0.222596761790888,0.69540989227797545,0.5426577934782904,
-39,Average,0.15341024849380863,0.2367249813915818,-0.18209231219302624,0.6915225762730886,0.516950905945653,
-38,Average,0.15912878464440416,0.23747732010219677,-0.2116096209611284,0.698106811591971,0.5028068419570766,
-37,Average,0.12994853269367293,0.23847909226837635,-0.22941260885283424,0.644075764829651,0.5858186180984708,
-36,Average,0.044702990850778404,0.23474372892686757,-0.29952985922242814,0.5090267184145957,0.8489697126189686,
-35,Average,0.10411235362640985,0.21652012218857816,-0.22052235360535405,0.5947644393564505,0.6306275333380091,
-34,Average,-0.0420641144682387,0.21418835881982926,-0.3749650176733159,0.4309622947393012,0.8443061552738023,
-33,Average,0.08704060038576497,0.19445407613108615,-0.2039721322691018,0.5377171039773655,0.6544309305910658,
-32,Average,-0.026594945965627344,0.19015399652928586,-0.349760440810643,0.37231634069032266,0.8887705726721853,
-31,Average,-0.08447023967548975,0.20623798475564312,-0.41837822391773993,0.3202498793506854,0.6821166111398953,
-30,Average,0.022051018881494303,0.17558737459213247,-0.28283434997691653,0.38996301070498257,0.9000609852307748,
-29,Average,0.047241967354767836,0.1901215259372524,-0.27476165439181277,0.43510216514001115,0.8037607208205602,
-28,Average,0.0033145988822304282,0.15229509232919336,-0.2676697083843638,0.32171993376739927,0.9826359572218544,
-27,Average,0.07083198420340639,0.1379717593083607,-0.16988186487984533,0.348032305986663,0.607685318009608,
-26,Average,-0.0402852699276348,0.12822339792237863,-0.2525931790882806,0.21414411309085735,0.7533840785481234,
-25,Average,0.04837079933140037,0.10133627399917483,-0.12418678572988626,0.27643624915856835,0.6331274630863699,
-24,Average,-0.07621722980221418,0.09420442542696439,-0.23780306704060458,0.12558504314010976,0.41847942987655196,
