time,level,estimate,std_error,lower_bound,upper_bound,p_value,sig
-54,Average,-0.45297844326577774,0.4457065146463211,-1.1139828668439282,0.555784381632425,0.30947916557994004,
-53,Average,-0.49438274976868246,0.4411857770381403,-1.166092271588194,0.48615581273731134,0.2624678484475709,
-52,Average,-0.06984777584101146,0.24828413127827428,-0.39655975505481833,0.49419639906108714,0.7784634765726572,
-51,Average,-0.05234544038765476,0.24164593751656946,-0.3745191101846579,0.5001677931685683,0.8285041839018787,
-50,Average,-0.04157184994013774,0.2408665321519934,-0.36267826012696347,0.5132151554181258,0.8629714440802403,
-49,Average,-0.040644530011889266,0.24458251018944152,-0.36823748134119405,0.5198885235585192,0.8680159145359669,
-48,Average,-0.03874940618019093,0.2295117134380208,-0.36514936160858613,0.4800007318919419,0.8659271264942972,
-47,Average,-0.002480197419895359,0.22737546947262818,-0.32061816843586355,0.5062325803733777,0.9912968976313268,
-46,Average,-0.012845380651984841,0.2283259930142616,-0.3267710319360295,0.49492590945463844,0.9551355200726457,
-45,Average,0.013815037691448342,0.22542723806317783,-0.30401730434031715,0.5208771758909956,0.9511331925621187,
-44,Average,-0.0018206395286158486,0.23896739867787298,-0.32429428020699425,0.5453361984939623,0.9939211535742329,
-43,Average,-0.0052312204988559504,0.24067159481381312,-0.32811085995474454,0.5511458950808104,0.9826586039965499,
-42,Average,-0.005756269457616194,0.23924926229192361,-0.3249717415500203,0.5412171234713196,0.9808049754755661,
-41,Average,0.03493637881276434,0.24544095142448996,-0.2989745884806846,0.5889687897697806,0.8868104429513999,
-40,Average,0.15266655412050684,0.2649225134919466,-0.2500699576068441,0.7361967556662394,0.5644335714677078,
-39,Average,0.15340958764005258,0.24572967886945593,-0.20137008976831577,0.7130561702076204,0.5324291166341513,
-38,Average,0.1591243543385364,0.24538942682668693,-0.21562020009699812,0.7056442428861303,0.5166897754533333,
-37,Average,0.1299468818576461,0.2533502047507639,-0.25448501765707743,0.6817003823090644,0.6080114385930768,
-36,Average,0.04471212006844408,0.24460257072219665,-0.31985092917430136,0.583175765098848,0.8549588938983994,
-35,Average,0.10411141542748785,0.2260931198501905,-0.2466975351743358,0.6198826250145152,0.6451715473969433,
-34,Average,-0.04205772269717077,0.22317542713151486,-0.39504519762119455,0.44744524654927614,0.8505228065008597,
-33,Average,0.08702989029688374,0.20128573086211932,-0.2130513393725852,0.5466450596616328,0.6654725948824993,
-32,Average,-0.026577849975112044,0.1966745585623738,-0.34946614689677646,0.39379366417010725,0.8925041992914797,
-31,Average,-0.08446783873658956,0.21462331246855312,-0.4397896681303556,0.3678224650662122,0.6939035512837657,
-30,Average,0.022078384824966314,0.18080551039252135,-0.27739926377411545,0.40526391268349704,0.9028109213517117,
-29,Average,0.047245596405950205,0.1971811359540806,-0.28582139681261814,0.4745623005959515,0.8106364476374999,
-28,Average,0.0033214091779537602,0.1528526133103271,-0.25081243380922114,0.3308432040080349,0.9826637405107603,
-27,Average,0.0708257187769864,0.13838577414291026,-0.17381490210061354,0.3711993881109478,0.6087915994761923,
-26,Average,-0.04028296208009166,0.1340266973152706,-0.2631827119629703,0.24276749898109126,0.7637506179469056,
-25,Average,0.0483684313026201,0.09993642341473687,-0.11190726700919638,0.26826476098249746,0.6283915334780128,
-24,Average,-0.07621343036279414,0.09675913213055037,-0.24215938056385172,0.12070476799034464,0.4308948083818007,
-23,Average,-0.045864217024180275,0.0633212827992261,-0.1617272859865499,0.08226957412466057,0.46887564574213814,
-22,Average,0.016690384254669333,0.061872008079239565,-0.10029957484748644,0.1396512407088166,0.7873474921500587,
-21,Average,-0.12306093260483422,0.09704931273009068,-0.31680297088950715,0.0649085653733037,0.20478910445910947,
-20,Average,-0.055512964154390665,0.10091926998782647,-0.2714722516664704,0.11807968464072979,0.5822693146036797,
-19,Average,0.039201895076844274,0.10474597345417488,-0.1798551487907945,0.22856302270949963,0.7082132531430092,
-18,Average,-0.006020724055831856,0.126379459955757,-0.2649227669964145,0.21412177140654845,0.9620031112975018,
-17,Average,-0.017284778307265554,0.08065656457892308,-0.18668795317608458,0.12155982226377235,0.8303123782763038,
-16,Average,0.008224041260586758,0.13850317735712236,-0.29832575523654453,0.24532247443133706,0.9526510379189961,
-15,Average,0.010802027771743676,0.15595981659726663,-0.3181841491461689,0.26371317081632356,0.944781384232849,
-14,Average,0.023341046382251762,0.17563223971440173,-0.3629682971494469,0.2992415822247076,0.8942746205732781,
-13,Average,-0.04023960362887901,0.1492406098204751,-0.374809085917172,0.1970408722948528,0.7874456502438001,
-12,Average,0.010323898680787837,0.18936795114335453,-0.41734930098715145,0.29143991461560426,0.9565227342166962,
-11,Average,0.047622211363533604,0.3197097497143555,-0.6694300988660132,0.5064635705530142,0.8815895226220503,
-10,Average,0.046404933932185054,0.2535767943986485,-0.505364017478783,0.42235689738624255,0.8547968410698916,
-9,Average,0.014030238857134229,0.32603514087199637,-0.7312732595792835,0.48231862955107757,0.9656753046884821,
-8,Average,-0.032571610884432695,0.2896616550707476,-0.6692908861372033,0.3799388391019306,0.9104689177545113,
-7,Average,-0.015982753405837807,0.37861137107413306,-0.8556304383981286,0.5330076203109821,0.9663279905572719,
-6,Average,-0.1392594177483732,0.30411222619052053,-0.7653605101842706,0.28872545803711497,0.6470090974068874,
-5,Average,0.03240193183738938,0.4292102575423238,-0.9641163487616299,0.62840548032255,0.9398232789939855,
-4,Average,-0.02062456780241863,0.5906382447942956,-1.3446010778476734,0.773265890558116,0.9721442342792632,
-3,Average,-0.04022916191990846,0.5769004192736945,-1.3757540806408028,0.7383258373812753,0.9444059478768849,
-2,Average,-0.004164109510405851,0.6383709315573101,-1.4184938190955876,0.8694380071566855,0.9947954160161088,
-1,Average,-0.13234888112662677,0.5651066934724701,-1.3103755955085805,0.7094890702899471,0.814828487575809,
0,Average,0.10684165919197022,0.8397339359873713,-1.7623114307969352,1.2507421373180085,0.8987561840827885,
1,Average,0.1890974760552305,0.8704919130180858,-1.7733683901055932,1.3955063992706125,0.8280286426946224,
2,Average,0.27569926409765616,0.8462145565203549,-1.6171731603397166,1.4632525110298864,0.7445733882930448,
3,Average,0.4100499503768731,0.8562403939241673,-1.5265542428575007,1.6796449690097504,0.632012740792103,
4,Average,0.4102227378679297,0.9250396883642897,-1.6719508911767547,1.701771816836543,0.657429419947726,
5,Average,0.5228095750646876,0.9526484831268668,-1.6124078453167114,1.881833554807315,0.5831455290667185,
6,Average,0.5426561802826724,0.9261034694662653,-1.5269287805406493,1.849092992468382,0.5579048688542372,
7,Average,0.5810092932010008,0.8704323515886065,-1.3519006509118743,1.8355811058166114,0.5044559652116141,
8,Average,0.4932390707363038,0.8147648847811427,-1.3342438325346317,1.6548815984408924,0.5449292234442169,
9,Average,0.5759765255112093,0.7580834513918252,-1.0955288160246763,1.6682239845679145,0.44738619372126887,
10,Average,0.4785636224908282,0.7647537418040004,-1.2143709802066893,1.5460407571860317,0.5314626607311757,
