repo_sha_id,ecosystem,package_name,repository_url,versions_count,first_release_published_at,latest_release_published_at,created_at,updated_at,downloads,dependent_repos_count,dependent_packages_count,stargazers_count,forks_count,average_ranking,dependent_packages_url,dependent_repos_url,package_id,sha_id,owner,treated,private_owned,record_id,scores,match_id
8dda2ed6a2cd41f347b69273a5a0274920880ec56fa6c408b6f46c676682f1cf,npm,pg-connection-string,https://github.com/brianc/node-postgres,29.0,2014-07-05T23:44:34.640Z,2026-01-30T18:35:27.551Z,2022-04-09 21:54:34.508,2026-02-13 15:36:27.342,0.04958486705998701,0.0646985316746269,0.17621661610980188,0.9418660556949492,1.0785735329067192,0.39339792856167816,,,,8dda2ed6a2cd41f347b69273a5a0274920880ec56fa6c408b6f46c676682f1cf,brianc,0,0,139349,0.3131985661606894,15
30ef3d41db818a0204b34e6e8bccc91b24bf5de83112b46f1a7842db6776e192,maven,org.webjars.npm:domino,https://github.com/fgnass/domino,4.0,2016-08-12T18:46:09.000Z,2020-10-14T18:15:56.000Z,2022-07-27 10:55:09.995,2025-12-18 13:34:07.184,,31.979943940947386,22.360619819704137,10.611493108990114,13.288844569555158,19.560225359799198,,,,30ef3d41db818a0204b34e6e8bccc91b24bf5de83112b46f1a7842db6776e192,fgnass,0,0,111317,0.32182741572913925,16
662956948b928f2b082623b2366e6b8f2a1b32a9ee1f7e6fad07a33ad1362dca,go,github.com/kyma-project/kyma,https://github.com/kyma-project/kyma,1.0,2018-08-08T06:05:46.000Z,2018-08-08T06:05:46.000Z,2022-04-10 20:45:44.321,2026-02-11 20:31:26.654,,0.9112676801400538,2.2435641508831328,1.757545702274911,1.4409400185393433,1.5883293879593603,,,,662956948b928f2b082623b2366e6b8f2a1b32a9ee1f7e6fad07a33ad1362dca,kyma-project,0,0,48998,0.3255699259860372,17
86bb918dcf8c0e34e0e9c7f664ddec44440d0f5e008a1478e1b551d90b061666,npm,driver-dom,https://github.com/alibaba/rax,36.0,2019-01-11T11:57:43.279Z,2021-05-13T07:44:29.437Z,2022-04-09 12:38:20.643,2026-02-11 08:50:35.125,2.417173693190685,1.3090743707185923,0.5168159195399821,1.1407681313892617,1.4838482918012728,1.3735360813279587,,,,86bb918dcf8c0e34e0e9c7f664ddec44440d0f5e008a1478e1b551d90b061666,alibaba,0,0,86219,0.329203506732953,18
0a7108d41b80cd76f4ae6ffcb552da7613b8c9735421cac10b0c01c83120949c,maven,com.github.japgolly.fork.specs2:specs2-common_2.11,https://github.com/etorreborre/specs2,1.0,2015-12-30T02:33:43.000Z,2015-12-30T02:33:43.000Z,2022-07-25 20:12:02.676,2025-12-28 18:09:08.163,,31.979943940947386,22.360619819704137,10.494519495267886,10.0007423711334,18.708956406763203,,,,0a7108d41b80cd76f4ae6ffcb552da7613b8c9735421cac10b0c01c83120949c,etorreborre,0,0,100507,0.36919581548068914,19
5f80ed961d72f139a22a2f70c200aa63c9fab761cb3362ba57557c4b1e84d05b,maven,io.higherkindness:mu-rpc-health-check-unary_2.12,https://github.com/higherkindness/mu-scala,7.0,2019-10-17T10:05:33.000Z,2020-03-11T22:53:42.000Z,2022-07-26 16:45:44.267,2026-01-14 00:12:44.338,,31.979943940947386,13.42066560594539,13.844419074524032,18.195115197942226,19.36003595483976,,,,5f80ed961d72f139a22a2f70c200aa63c9fab761cb3362ba57557c4b1e84d05b,higherkindness,0,0,148914,0.36927282357953506,20
9d0589481f608e783d84860bec21233b309052222f9c04599ac5a187a90805b5,npm,@scollect/cornerstone-tools,https://github.com/cornerstonejs/cornerstoneTools,62.0,2019-07-22T15:31:57.140Z,2019-09-10T15:16:30.175Z,2022-04-08 12:42:10.016,2026-01-25 06:06:09.135,11.50344898901966,10.331462570266025,8.854664163323209,2.951128865379719,1.7543435662781832,7.079009630853359,,,,9d0589481f608e783d84860bec21233b309052222f9c04599ac5a187a90805b5,cornerstonejs,0,0,146249,0.38363693843300334,21
49da730a1eba817d4cbcc4a957ecef67ba8815bbeda35bf0faf49903ed5a4559,clojars,cljsjs/material-ui,https://github.com/cljsjs/packages,73.0,2020-02-09T17:38:24.000Z,2023-08-31T14:52:20.000Z,2022-07-19 15:40:24.657,2026-01-05 15:58:58.903,6.011258544431041,2.332127060715722,8.097104945717733,4.543626859670286,0.6785283474065138,4.332529151588259,,,,49da730a1eba817d4cbcc4a957ecef67ba8815bbeda35bf0faf49903ed5a4559,cljsjs,0,0,144204,0.4033501154624246,22
1014f8c45a18f2dbf9a06ec854fb8cf43ef04b1604f7d80b4d5b9443a2c8bd93,maven,com.impetus.kundera.client:kundera-elastic-search,https://github.com/Impetus/Kundera,29.0,2014-01-15T16:40:31.000Z,2017-08-22T13:02:14.000Z,2022-07-28 07:26:06.269,2025-12-23 01:18:36.378,,13.77969546196278,6.09896985654076,12.24599305228804,12.68087577210704,11.201383535724656,,,,1014f8c45a18f2dbf9a06ec854fb8cf43ef04b1604f7d80b4d5b9443a2c8bd93,Impetus,0,0,119300,0.4110968417721869,23
a55f57e245100b982a5723903088588827f9ba02242ba608b691bc57aad84b0d,maven,org.jupiter-rpc:jupiter-common,https://github.com/fengjiachun/Jupiter,38.0,2017-02-15T08:46:36.000Z,2019-06-15T11:46:15.000Z,2022-07-27 21:41:58.734,2026-01-22 19:46:43.568,,13.771089283389907,8.39325943948815,9.713335936639531,7.718802879657165,9.899121884793688,,,,a55f57e245100b982a5723903088588827f9ba02242ba608b691bc57aad84b0d,fengjiachun,0,0,110517,0.41979113051139777,24
3f3c3ee7997bda70da83143ba127c95064bb5bdfd38f65d623133409a3ee5a4f,npm,front-node-notifier,https://github.com/mikaelbr/node-notifier,1.0,2016-12-26T22:49:31.124Z,2016-12-26T22:49:31.124Z,2022-04-09 15:53:58.768,2026-01-02 00:25:18.640,32.387338205790535,7.990339975798177,21.318711782054763,1.3198339298562625,1.983705939964199,12.999985966692787,,,,3f3c3ee7997bda70da83143ba127c95064bb5bdfd38f65d623133409a3ee5a4f,mikaelbr,0,0,174576,0.4285695388283757,25
dac4517a245bd872d2914746a13c7546725597e3448658b17288cb582d5533b9,swiftpm,github.com/armadsen/ORSSerialPort,https://github.com/armadsen/ORSSerialPort,22.0,2013-03-11T02:48:37.000Z,2019-06-14T05:27:29.000Z,2022-11-28 17:56:21.007,2026-01-24 15:36:11.865,,14.294109005435581,7.982946192296383,7.433524313206993,3.7461436756280304,8.364180796641747,,,,dac4517a245bd872d2914746a13c7546725597e3448658b17288cb582d5533b9,armadsen,0,0,127014,0.43481115986312263,26
00d0b42e27c187894a785b9a8ce62fc64b3f9fc37dc8a15b67f8909ad9c6a283,npm,@rmosolgo/apollo-client,https://github.com/apollographql/apollo-client,2.0,2019-03-05T02:16:57.321Z,2019-03-05T02:10:05.568Z,2022-04-08 12:16:09.913,2026-01-08 02:02:26.724,46.854087987576854,10.295976646711454,8.833550931946979,0.6754483731845259,0.7083746528529873,13.47348771845456,,,,00d0b42e27c187894a785b9a8ce62fc64b3f9fc37dc8a15b67f8909ad9c6a283,apollographql,0,0,125947,0.6610961098656445,27
