time,level,estimate,std_error,lower_bound,upper_bound,p_value,sig
-54,Average,-0.8341736491882693,1.2292432115435383,-3.1272926406035526,1.6598104338844362,0.49738659640287075,
-53,Average,-0.8341466508188932,1.2340542428100483,-3.1218761983841135,1.6659665603739682,0.499078726807181,
-52,Average,-0.22531648748910876,0.4499651372357374,-1.030476924126843,0.6966673096575995,0.6165526394755003,
-51,Average,-0.22531827842018717,0.4483977088327407,-1.0228028451388114,0.699049819017975,0.615318315143421,
-50,Average,-0.2256889286927355,0.4556032200937018,-1.034550963873858,0.7053591917194835,0.62034398376061906,
-49,Average,-0.22528066195815644,0.45560901217236316,-1.0381895292771193,0.7053974541755113,0.6209809928651076,
-48,Average,-0.22526778662790434,0.4548833235307069,-1.0206299936341054,0.7067586478629165,0.6204441095677342,
-47,Average,-0.22525685961845648,0.4562858817125124,-1.0229679416388031,0.7086364636487179,0.6215358368588224,
-46,Average,-0.15638560488822484,0.4315535221438504,-0.9300373804443096,0.7229260462740617,0.7170693996650004,
-45,Average,-0.22529106367749688,0.44978740893884966,-1.009237947488198,0.6956201568246874,0.6164531592498717,
-44,Average,-0.22571390414745002,0.4509435447227388,-1.0235964234096258,0.7012780874823914,0.6166970489329451,
-43,Average,-0.22531424679243459,0.44887623576781094,-1.0224216921931295,0.6997363720965866,0.6157014072658011,
-42,Average,-0.15599457914336345,0.4313350967871967,-0.9297412726892132,0.7318788671763488,0.7176097118605376,
-41,Average,-0.23119414935774793,0.45259773938704884,-1.040679239954676,0.6978471691315965,0.6094799315045567,
-40,Average,0.2028671547246919,0.3754707496806819,-0.46179335097469604,0.9993728003117839,0.5889895915373113,
-39,Average,0.3669189924457477,0.4763580609671559,-0.5689561522145283,1.3287649283962586,0.44114638551353647,
-38,Average,0.48607983875292843,0.6475673800214087,-0.711665763071899,1.7320147958762364,0.4528787671013239,
-37,Average,0.40622099785966137,0.5390011947610457,-0.62123722857425,1.4838539606670784,0.4510563510225176,
-36,Average,0.27692551808763965,0.4336351268521329,-0.5012854824488437,1.1256833339240548,0.5230739886412739,
-35,Average,0.3279538050536589,0.40437397024930294,-0.44784107502447756,1.142919942734231,0.4173564182689238,
-34,Average,0.014385081599565419,0.35771269637006753,-0.6412706674978842,0.7280888074128846,0.9679224645050408,
-33,Average,0.2167010529348854,0.4462551926989043,-0.6395400020907246,1.1029731237155656,0.6272515411682842,
-32,Average,0.3275373279853023,0.48222790265803644,-0.6137206254745369,1.2780125625342655,0.4970004579911922,
-31,Average,0.15796702444819713,0.46761726035872303,-0.6829546781295559,1.104509278248485,0.7355043787636326,
-30,Average,0.10984905105067115,0.3847395740260609,-0.6441384131087243,0.8682698027464139,0.7752493521595858,
-29,Average,0.0513666001450435,0.3502679375613099,-0.6199472114111799,0.7544491522484428,0.8834087207075929,
-28,Average,-0.06523807682491896,0.324390302605253,-0.7169369657962623,0.5200097244473123,0.8406127001021293,
-27,Average,0.08245905990970671,0.32266183643840624,-0.5397824000630692,0.7008112598628573,0.7982915632284038,
-26,Average,-0.08093098963513952,0.3472451743503332,-0.764604501929121,0.60658845849631,0.8157102771290374,
