time,level,estimate,std_error,lower_bound,upper_bound,p_value,sig
-54,Average,-0.16764055822700755,0.9164711052836751,-1.8634367086498935,1.782625354277059,0.8548610778971977,
-53,Average,0.06923472266083769,0.8097558859163453,-1.4994097445994932,1.7619362482282641,0.9318633119090027,
-52,Average,0.19496053555327014,0.43509419901106056,-0.6166348246843822,1.1266695261983133,0.6540896116318144,
-51,Average,0.0837037514670437,0.46423032190168195,-0.7306927744706426,1.069724932392135,0.8569119413196984,
-50,Average,-0.18128726099292267,0.4997756514826701,-1.0918993143072415,0.8907892674949843,0.7168011474767666,
-49,Average,-0.08708019811462114,0.5088537940438744,-0.9997178542645295,0.9702028032825243,0.8641214725223891,
-48,Average,0.02850824186456083,0.49830769234738503,-0.8556466257790065,1.1445451932479258,0.9543778183882339,
-47,Average,0.09463850867083042,0.4571120715403982,-0.7245240392973517,1.0509624327764042,0.8359819933407182,
-46,Average,0.002740316776472151,0.4993955075764527,-0.870560506785174,1.1019746949489653,0.9956218158911545,
-45,Average,-0.08407631403138666,0.46623998760533303,-0.8974443504500476,0.9205368746507123,0.8568947560083635,
-44,Average,0.024984267612608753,0.4066239107588694,-0.6804632046077792,0.8945155993326572,0.9510062617509938,
-43,Average,-0.07408567054392926,0.39404576183809964,-0.7860950898700163,0.7508147559824565,0.8508665703520633,
-42,Average,0.026424853455590442,0.38953378593574123,-0.6520023351532276,0.8499026845849471,0.9459152876287296,
-41,Average,0.004723172208326121,0.44061407361502364,-0.7478907120453515,0.9116140264665937,0.9914472227802804,
-40,Average,0.3433430105363186,0.38388659003124065,-0.33250576526594106,1.1246889324261395,0.3711150955594231,
-39,Average,0.06505417589914275,0.36802339060762546,-0.569895228064248,0.795262541158092,0.8596918694496545,
-38,Average,0.049949557532582047,0.3954719474378279,-0.6397709958904296,0.8872333965823679,0.8994915529093119,
-37,Average,0.061130693231069455,0.29116161845241667,-0.44790475140593755,0.6680170288082669,0.8337031819728811,
-36,Average,-0.011897368091115908,0.2991619381846248,-0.5506367469438678,0.6057924208695633,0.968277299157936,
-35,Average,0.018612757083212684,0.2954689773533463,-0.49075843538710057,0.6627057980553622,0.9497713243879968,
-34,Average,0.009181780063704813,0.2725579756429711,-0.46708657053948954,0.5724767924487834,0.9731263958501306,
-33,Average,0.051964635550213634,0.2778483510985206,-0.4526646481183178,0.6352669030932292,0.8516408970474263,
-32,Average,-0.027816249180921772,0.2958561975762571,-0.5328546527742004,0.5760566792083667,0.9250936735358779,
-31,Average,-0.09524603151175837,0.21560606395013554,-0.5178880068835077,0.3342078995169194,0.6586632333701936,
-30,Average,0.022352061115132896,0.19025660265623426,-0.321469438381186,0.41731341006845796,0.9064767122690207,
-29,Average,-0.05014272398194765,0.2531570861205462,-0.496003883354306,0.468723506873292,0.8429906055950338,
-28,Average,-0.056818217296532206,0.21186889056583175,-0.4639403234166129,0.3370518476587739,0.7885636091233494,
-27,Average,0.19284346696436677,0.21795959994792125,-0.22387486561248732,0.6165195843562754,0.37628229734493557,
-26,Average,-0.03395211165760553,0.2366775195129461,-0.4987465573180426,0.4232305927736071,0.8859323896110953,
-25,Average,0.12989981246974963,0.24513524767888842,-0.35180777941517305,0.5947521834691848,0.5961737855118063,
-24,Average,-0.05483836560501207,0.25955493311681127,-0.5779695254817231,0.41956667973190054,0.8326699928324028,
-23,Average,-0.003849686133580072,0.27760566622209004,-0.5596845152905866,0.5285702803308145,0.9889357204905742,
-22,Average,-0.13017509589418497,0.2681628225855592,-0.6578235329520491,0.38657207547495653,0.6273691956006444,
-21,Average,-0.14403230423076938,0.2569407836295466,-0.6440032840518762,0.36649096232611766,0.5750933370978264,
-20,Average,-0.13232906918511267,0.27603245704060136,-0.6840623381570494,0.367832023192346,0.6316563886579343,
-19,Average,-0.002327629292189319,0.3395800436746951,-0.6788754710837672,0.605104830373057,0.9945309950703045,
