time,level,estimate,std_error,lower_bound,upper_bound,p_value,sig
-54,Average,-0.8341736491882693,1.1877124331777074,-3.10373431972176,1.6089250762218863,0.482469411421816,
-53,Average,-0.8341466508188932,1.1922643244364157,-3.1115532915475255,1.608105235338697,0.4841569554237166,
-52,Average,-0.22531648748910876,0.4434207017215369,-1.0404321518917221,0.7157682653944413,0.6113603963413561,
-51,Average,-0.22531827842018717,0.44151454611764246,-1.0344341597709443,0.7118518651151464,0.609820034613469,
-50,Average,-0.2256889286927355,0.44830344244634324,-1.0450033414291453,0.7329649015263915,0.6146627260365287,
-49,Average,-0.22528066195815644,0.4486182238407026,-1.0473082112621785,0.7332156307735458,0.6155510034247202,
-48,Average,-0.22526778662790434,0.4466332696312479,-1.0319497792621473,0.7302326631759393,0.6140023953130949,
-47,Average,-0.22525685961845648,0.44796583039106475,-1.03379202703811,0.733150449072459,0.6150740662045151,
-46,Average,-0.15638560488822484,0.42517457751729054,-0.9054488707008693,0.7376800897448184,0.7130111525576082,
-45,Average,-0.22529106367749688,0.4415719118890159,-1.0290582130053056,0.7133562949980933,0.6099096480237634,
-44,Average,-0.22571390414745002,0.44363775677278877,-1.0358841160856462,0.7139062957840752,0.6109066194557509,
-43,Average,-0.22531424679243459,0.4418739103784129,-1.0341170899621464,0.7119066570457607,0.6101171776915737,
-42,Average,-0.15599457914336345,0.42574772556789403,-0.9006985964610275,0.7325676468407076,0.714065546392602,
-41,Average,-0.23119414935774793,0.4458777822724963,-1.0508502686807344,0.7203024963353784,0.6040992614523495,
-40,Average,0.2028671547246919,0.37170415266768053,-0.4108016699541475,1.021505470010253,0.5852200167607426,
-39,Average,0.3669189924457477,0.46818173279830827,-0.47620278089866536,1.3228436665779089,0.433209934141505,
-38,Average,0.48607983875292843,0.6369526237127341,-0.6577718769550414,1.7405453696812383,0.44538382643613983,
-37,Average,0.40622099785966137,0.5177281776979735,-0.5533842676503131,1.4381123664043738,0.4326751370760862,
-36,Average,0.27692551808763965,0.4327045366802222,-0.4872501374056254,1.1976216647457079,0.5221806907882538,
-35,Average,0.3279538050536589,0.3849308484903096,-0.4186270178852133,1.1060122455692416,0.39422458594413334,
-34,Average,0.014385081599565419,0.3401155558252013,-0.6167105957860811,0.7514046657031385,0.9662637791998501,
-33,Average,0.2167010529348854,0.4245882724237838,-0.6319258853248788,1.0098551923971772,0.6097857764284473,
-32,Average,0.3275373279853023,0.45718112022180135,-0.6249080519421217,1.242566113762736,0.4737271480966061,
-31,Average,0.15796702444819713,0.44829436069453243,-0.6493873791099737,1.1430373568308727,0.7245582206642207,
-30,Average,0.10984905105067115,0.367145040862901,-0.6249419983498188,0.8027736803220945,0.7647889978323077,
-29,Average,0.0513666001450435,0.3359209564754631,-0.5770176751989049,0.7268235111586403,0.8784670742874079,
-28,Average,-0.06523807682491896,0.3184637339516103,-0.7197407188691417,0.5093042155217988,0.837687404997288,
-27,Average,0.08245905990970671,0.3120714812752958,-0.5251792971110637,0.6454279194241962,0.791601677360547,
-26,Average,-0.08093098963513952,0.345479218692046,-0.7589766615546885,0.6042791353732857,0.8147853217245793,
-25,Average,0.11662738182572574,0.33356547283527815,-0.5517442921051726,0.7538509970015677,0.7266099005028415,
-24,Average,-0.041468925047244865,0.34145375027772384,-0.7674295910811334,0.6242138525858244,0.9033360837763567,
