time,level,estimate,std_error,lower_bound,upper_bound,p_value,sig
-54,Average,-0.2308376161841611,1.1792736196818017,-2.535488745783367,2.021941447405291,0.8448092951478141,
-53,Average,-0.1102995844674064,1.106311386022162,-2.2555420560053263,2.0228864256379855,0.920582257063211,
-52,Average,0.28913886772408215,0.8700293543362102,-1.3576167634270582,1.9572035516554536,0.7396383428543034,
-51,Average,0.1359939723918105,0.7788425313144325,-1.286706007192776,1.6451280475028691,0.8613858099547458,
-50,Average,-0.029169987977774682,0.7112154445446557,-1.3240696705702195,1.4072134945956316,0.9672845132227863,
-49,Average,0.0418444814680524,0.7329062734074946,-1.3277063373079552,1.4749279309045462,0.9544703912627694,
-48,Average,0.08519772153533126,0.6650290456324662,-1.1691717059143627,1.4310376345125206,0.8980609103378303,
-47,Average,-0.05666621014273001,0.6359756180407508,-1.2495579192794546,1.2265053415997964,0.9290014594794704,
-46,Average,0.242230156788083,0.7427044559626836,-1.0868506360993435,1.7852282238787696,0.7443138245423124,
-45,Average,1.1427594979107614e-4,0.5973661399716442,-1.1226805866858576,1.2032070434990771,0.9998473649419473,
-44,Average,-0.16530881041486478,0.6270180613999242,-1.4001376773815433,1.0493339460538034,0.7920551592686642,
-43,Average,-0.2513408855669404,0.6560010762301873,-1.4808435060657497,1.0965619560493838,0.7016152469745907,
-42,Average,0.1807018999634829,0.6452437852026438,-1.061263931986299,1.437147446209918,0.7794375061694228,
-41,Average,-0.27577961560378295,0.7417382643388664,-1.6994458628096454,1.188813144236018,0.7100404296367333,
-40,Average,0.3632142488004815,0.7835545395353277,-1.0059926387336642,1.9948197750037597,0.642972432171222,
-39,Average,-0.041070583427364984,0.7783595206729075,-1.5051636290975647,1.4509907973103269,0.9579186947807654,
-38,Average,0.13445419782354992,0.8832309658366764,-1.4980894429810476,1.9201705415696773,0.8790055796531717,
-37,Average,0.12687846873805508,0.7338887115440291,-1.3117653497756114,1.5488640427650184,0.8627416950859441,
-36,Average,0.018658549059811437,0.6336032392383738,-1.1651489819011782,1.2829414483645216,0.9765070380791638,
-35,Average,-0.02816609704414073,0.6019686576142383,-1.1702996004907307,1.1379722227264868,0.9626806209236562,
-34,Average,-0.03609332054095264,0.4976425788463059,-1.0049295765038684,0.8693398791140722,0.9421812442954602,
-33,Average,0.11479817974090786,0.6179642171412393,-1.1228394456975173,1.2557061954693436,0.852626442302078,
-32,Average,0.16058129250095238,0.5830075200690785,-1.0094258331883024,1.232770931686324,0.7829812455148784,
-31,Average,0.1020214841023892,0.5314453917291471,-0.9877993465264316,1.0580902630954518,0.8477658342073262,
-30,Average,0.13773506924782325,0.5209344121084963,-0.82736159165092,1.1370550941886033,0.7914716957198187,
-29,Average,-0.16858371835878122,0.49260633861148684,-1.10534649005891,0.7792343002643676,0.732179259599488,
-28,Average,-0.07355725068753252,0.4458029496665119,-0.9608681570705974,0.7919158843457984,0.8689443987441423,
-27,Average,0.09128794291147475,0.4139249094585531,-0.7147134834017039,0.8932627944420277,0.8254488488697889,
-26,Average,-0.16213236205484696,0.49278576082994097,-1.1145863033799142,0.747975755722788,0.7421467201339937,
-25,Average,-0.06739477162865111,0.442088744675378,-0.9553113668422596,0.7676532633242472,0.8788349805081326,
-24,Average,0.11818917131149247,0.5278937114552471,-0.9270585674896383,1.1226165354900006,0.8228442999854784,
-23,Average,0.05206246901045777,0.5186407843412106,-0.9461871805754717,1.0623144387443422,0.9200406465261812,
-22,Average,-0.23269578091861404,0.6675527976491377,-1.5344689460241574,1.0607305518921957,0.7274043897372742,
-21,Average,-0.09806547737158075,0.6422373490887632,-1.3478861025737645,1.12445240024808,0.8786399762099495,
-20,Average,-0.14175872263490077,0.7023216463613755,-1.5082842283676667,1.2670356609606508,0.8400394479649436,
-19,Average,-0.21673518217968976,0.7368214185655311,-1.6881877078925565,1.2154887057647803,0.7686441546051304,
-18,Average,0.023612247395000806,0.5389905772026697,-1.0798491243988912,1.0241251242833433,0.9650572309719585,
-17,Average,-0.07687321313430359,0.5604925090812312,-1.2448201008269932,1.002524950937214,0.8909098828205186,
-16,Average,-0.19978750126230632,0.6488066353647182,-1.4894093230604972,1.0541378891925643,0.758135041548591,
-15,Average,-0.09328583611419972,0.6285927005110996,-1.3583647958594582,1.1469749814521466,0.8820237363564212,
-14,Average,-0.12986648245380428,0.6681176310825274,-1.488581709823106,1.1895201663012898,0.8458809536476679,
-13,Average,0.15407176090973623,0.6951936678211854,-1.1934188730662236,1.4921492696639407,0.8246064191757789,
-12,Average,0.32814774787829243,0.7451141177862083,-1.0379879796762257,1.7983955410275936,0.6596479201676315,
-11,Average,-0.15397738961964702,0.8757887737347042,-1.7721034300353053,1.6594937891466848,0.8604387588926601,
