time,level,estimate,std_error,lower_bound,upper_bound,p_value,sig
-54,Average,-0.005321641375609587,0.2673098368748593,-0.4394267779710799,0.4321609069576042,0.9841166524883032,
-53,Average,-0.005321641375609587,0.2673098368748593,-0.4394267779710799,0.4321609069576042,0.9841166524883032,
-52,Average,0.006507558527548372,0.16908226550040073,-0.28869072902028575,0.34222468092267233,0.9692989748609675,
-51,Average,0.006507558527548372,0.16908226550040073,-0.28869072902028575,0.34222468092267233,0.9692989748609675,
-50,Average,0.006507558527548372,0.16908226550040073,-0.28869072902028575,0.34222468092267233,0.9692989748609675,
-49,Average,0.006507558527548372,0.16908226550040073,-0.28869072902028575,0.34222468092267233,0.9692989748609675,
-48,Average,0.006507558527548372,0.16908226550040073,-0.28869072902028575,0.34222468092267233,0.9692989748609675,
-47,Average,0.006507558527548372,0.16908226550040073,-0.28869072902028575,0.34222468092267233,0.9692989748609675,
-46,Average,0.006507558527548372,0.16908226550040073,-0.28869072902028575,0.34222468092267233,0.9692989748609675,
-45,Average,0.006507558527548372,0.16908226550040073,-0.28869072902028575,0.34222468092267233,0.9692989748609675,
-44,Average,0.006507558527548372,0.16908226550040073,-0.28869072902028575,0.34222468092267233,0.9692989748609675,
-43,Average,0.006507558527548372,0.16908226550040073,-0.28869072902028575,0.34222468092267233,0.9692989748609675,
-42,Average,0.006507558527548372,0.16908226550040073,-0.28869072902028575,0.34222468092267233,0.9692989748609675,
-41,Average,0.006507558527548372,0.16908226550040073,-0.28869072902028575,0.34222468092267233,0.9692989748609675,
-40,Average,0.006507558527548372,0.16908226550040073,-0.28869072902028575,0.34222468092267233,0.9692989748609675,
-39,Average,0.006507558527548372,0.16908226550040073,-0.28869072902028575,0.34222468092267233,0.9692989748609675,
-38,Average,0.006508131077294231,0.1680050292818877,-0.2886905213415546,0.3391521867206233,0.969099503104607,
-37,Average,0.006507919766218437,0.16839414371451755,-0.28869059798959507,0.3396413385518434,0.9691718709001069,
-36,Average,-0.02672101607245429,0.16956112087099182,-0.3282465333945869,0.3183505429131052,0.8747804461387574,
-35,Average,-0.011680123420199981,0.15793166671450892,-0.2790118979255352,0.30467224501013634,0.9410447459229496,
-34,Average,-0.00742429450692413,0.15244970442551614,-0.27621272283430437,0.3035058756062314,0.9611584077580826,
-33,Average,-0.003326643350817754,0.14727470302084464,-0.26624368210090044,0.29272729828855304,0.9819789032228394,
-32,Average,-0.04429461914262648,0.13584265802830314,-0.302230280186508,0.2222704957272049,0.7443691461290454,
-31,Average,0.0697261901270561,0.13414970770130305,-0.17296345220225678,0.33702250549817214,0.6032280660996965,
-30,Average,0.023494522906955657,0.07433000705279946,-0.1209341383215697,0.1665267566378535,0.75193878186849,
-29,Average,-0.07382185939534346,0.21145951090472692,-0.4613976465545643,0.35027141144644597,0.7270094646613581,
-28,Average,-0.0016915330116993599,0.1653404335773841,-0.341532879428216,0.2602878765818673,0.9918372989490014,
-27,Average,0.006825626699036168,0.1167349940617677,-0.2425779914784744,0.2044298745523516,0.9533733602056189,
-26,Average,0.11767715305793391,0.24229794512370917,-0.3633357970553439,0.5633417974123809,0.6272002497276987,
-25,Average,0.10283777294611463,0.20593613052522433,-0.2983187956974225,0.485630803427857,0.6175206394821631,
-24,Average,-0.15167289388342767,0.22790498703310913,-0.5986219042632551,0.27945847924136447,0.5057247817947601,
-23,Average,-0.14112282522588995,0.2618232737113624,-0.6226923026192418,0.3780243698795829,0.5898866418899935,
-22,Average,0.3779115762064676,0.8372585404556167,-1.3693170900490734,1.8524918674371955,0.6517244603052679,
-21,Average,-0.16662928924535456,0.2861167850136877,-0.7386442155681664,0.3912888575887924,0.5603093472559044,
-20,Average,-0.059256205497744706,0.16370298897590646,-0.40551818538251583,0.23665012044527337,0.7173715522164896,
-19,Average,-0.17654518801901894,0.2651664810358101,-0.7155478182419006,0.34142645832725127,0.5055453457358743,
-18,Average,0.1396715131394426,0.27976631000422453,-0.42105585544015556,0.6551189975342229,0.6176078495942061,
-17,Average,0.20377752091858312,0.3702997630423427,-0.5464774180813536,0.890615022481256,0.5821107327740125,
-16,Average,-0.04627169304712373,0.1612367405842816,-0.36625776498908275,0.2564867918997579,0.77412776121682,
-15,Average,-0.0961859214429495,0.21666530081111726,-0.5325441474981187,0.27952355085517944,0.657087539636726,
-14,Average,0.19893998021386675,0.3220948363225062,-0.3849745213002751,0.8347950704155824,0.5368099577469561,
-13,Average,0.017094612407803963,0.1829390299298732,-0.3088329612732754,0.36521018553789014,0.9255505859260016,
-12,Average,-0.08280478854033568,0.24974698337905007,-0.5684445787237625,0.3885205319737023,0.740225523237972,
-11,Average,-0.10578214453822411,0.29169613413259543,-0.7021174179837477,0.39599618032752837,0.7168700902493301,
-10,Average,-0.12498650772336484,0.34182702931516534,-0.8187531308410284,0.46273314733447934,0.7146318178147184,
-9,Average,0.14172141132962227,0.36120671895187056,-0.5315310236708786,0.890535779994172,0.6947956256172989,
-8,Average,-0.18707843538283767,0.41515312272967553,-1.0536061301848363,0.5034619500226806,0.6522597420392242,
-7,Average,-0.08486823631751017,0.3615327209871337,-0.854791252409576,0.5544033629975857,0.8144061481138882,
-6,Average,-0.12622012936988322,0.384628311491275,-0.9252257013405956,0.5161641147329742,0.742789701912322,
-5,Average,0.22173373650561778,0.490886296487872,-0.7521599150823242,1.1908741333147796,0.6514845364471649,
-4,Average,-0.023855270201498146,0.33259535620906866,-0.704187283195229,0.5983776228464182,0.9428210754612614,
-3,Average,0.20866850572972015,0.44445666729929983,-0.6488781178401319,1.054253825426446,0.6387185547745973,
